ChIP-Seq dataset	diPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	monoPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	TF	BEST SIM-TY	SIM-TY CHECK	CONSISTENCY CHECK	MOTIF CHECK	CHANCE TO SAVE
PEAKS010037	dichipmunk_pcm/ESR1_HUMAN^PEAKS010037.pcm	0.001722533	0.001804277	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010037.pcm	0.001358655	0.001414965	ESR1_HUMAN	0.001804277	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010038	dichipmunk_pcm/ESR1_HUMAN^PEAKS010038.pcm	0.001807319	0.001067937	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010038.pcm	0.001397893	0.001637329	ESR1_HUMAN	0.001807319	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010039	dichipmunk_pcm/ESR1_HUMAN^PEAKS010039.pcm	0.001009509	0.00103055	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010039.pcm	0.001712295	0.001165919	ESR1_HUMAN	0.001712295	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010079	dichipmunk_pcm/ESR1_HUMAN^PEAKS010079.pcm	0.001254968	8.62E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010079.pcm	7.87E-04	5.70E-04	ESR1_HUMAN	0.001254968	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010080	dichipmunk_pcm/ESR1_HUMAN^PEAKS010080.pcm	0.001246784	0.001050334	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010080.pcm	0.001582369	0.001490969	ESR1_HUMAN	0.001582369	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010096	dichipmunk_pcm/ESR1_HUMAN^PEAKS010096.pcm	0.220350912	0.245049161	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010096.pcm	0.220618174	0.211179926	ESR1_HUMAN	0.245049161	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010097	dichipmunk_pcm/ESR1_HUMAN^PEAKS010097.pcm	0.174797462	0.199679243	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010097.pcm	0.19678861	0.21661001	ESR1_HUMAN	0.21661001	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010098	dichipmunk_pcm/ESR1_HUMAN^PEAKS010098.pcm	0.002042647	0.001076521	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010098.pcm	0.003416439	0.003808914	ESR1_HUMAN	0.003808914	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010131	dichipmunk_pcm/ESR1_HUMAN^PEAKS010131.pcm	5.90E-04	4.12E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010131.pcm	6.32E-04	4.23E-04	ESR1_HUMAN	0.0006322	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010132	dichipmunk_pcm/ESR1_HUMAN^PEAKS010132.pcm	5.87E-04	4.50E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010132.pcm	5.48E-04	3.74E-04	ESR1_HUMAN	0.000587157	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010133	dichipmunk_pcm/ESR1_HUMAN^PEAKS010133.pcm	0.223283958	0.273449601	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010133.pcm	0.080127362	0.100692235	ESR1_HUMAN	0.273449601	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010137	dichipmunk_pcm/ESR1_HUMAN^PEAKS010137.pcm	7.81E-04	5.33E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010137.pcm	5.98E-04	3.99E-04	ESR1_HUMAN	0.00078131	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010153	dichipmunk_pcm/ESR1_HUMAN^PEAKS010153.pcm	7.99E-04	7.92E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010153.pcm	0.00124188	0.001128419	ESR1_HUMAN	0.00124188	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010155	dichipmunk_pcm/ESR1_HUMAN^PEAKS010155.pcm	0.167347674	0.185371093	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010155.pcm	0.209373783	0.210198543	ESR1_HUMAN	0.210198543	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010156	dichipmunk_pcm/ESR1_HUMAN^PEAKS010156.pcm	0.001484185	0.002425189	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010156.pcm	0.003362166	0.003728228	ESR1_HUMAN	0.003728228	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010157	dichipmunk_pcm/ESR1_HUMAN^PEAKS010157.pcm	0.002137377	0.002238838	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010157.pcm	0.201311891	0.201745311	ESR1_HUMAN	0.201745311	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010158	dichipmunk_pcm/ESR1_HUMAN^PEAKS010158.pcm	8.36E-04	8.48E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010158.pcm	9.39E-04	7.65E-04	ESR1_HUMAN	0.000939473	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010160	dichipmunk_pcm/ESR1_HUMAN^PEAKS010160.pcm	0.009819898	0.005800433	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010160.pcm	0.18299877	0.166407285	ESR1_HUMAN	0.18299877	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010161	dichipmunk_pcm/ESR1_HUMAN^PEAKS010161.pcm	0.205893946	0.282017032	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010161.pcm	0.184642677	0.198497823	ESR1_HUMAN	0.282017032	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010162	dichipmunk_pcm/ESR1_HUMAN^PEAKS010162.pcm	5.31E-04	3.86E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010162.pcm	0.001158722	6.00E-04	ESR1_HUMAN	0.001158722	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010164	dichipmunk_pcm/ESR1_HUMAN^PEAKS010164.pcm	0.007266318	0.005412629	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010164.pcm	0.110773278	0.140918457	ESR1_HUMAN	0.140918457	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010165	dichipmunk_pcm/ESR1_HUMAN^PEAKS010165.pcm	0.097214325	0.072608567	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010165.pcm	0.119861092	0.097432703	ESR1_HUMAN	0.119861092	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010183	dichipmunk_pcm/ESR1_HUMAN^PEAKS010183.pcm	0.21096959	0.286049294	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010183.pcm	0.200486595	0.222873191	ESR1_HUMAN	0.286049294	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010408	dichipmunk_pcm/ESR1_HUMAN^PEAKS010408.pcm	0.062492363	0.07641754	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010408.pcm	0.003040622	0.004867181	ESR1_HUMAN	0.07641754	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010478	dichipmunk_pcm/ESR1_HUMAN^PEAKS010478.pcm	0.001892617	0.002836886	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010478.pcm	0.004146296	0.004703375	ESR1_HUMAN	0.004703375	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010612	dichipmunk_pcm/ESR1_HUMAN^PEAKS010612.pcm	0.16962082	0.242760441	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010612.pcm	0.176522995	0.20672399	ESR1_HUMAN	0.242760441	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010616	dichipmunk_pcm/ESR1_HUMAN^PEAKS010616.pcm	0.158820515	0.185090935	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS010616.pcm	0.196750435	0.274579436	ESR1_HUMAN	0.274579436	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020786	dichipmunk_pcm/ESR1_HUMAN^PEAKS020786.pcm	0.163565269	0.131909213	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020786.pcm	0.182748255	0.160273597	ESR1_HUMAN	0.182748255	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020840	dichipmunk_pcm/ESR1_HUMAN^PEAKS020840.pcm	0.211327032	0.286254175	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020840.pcm	0.207338969	0.294493407	ESR1_HUMAN	0.294493407	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020878	dichipmunk_pcm/ESR1_HUMAN^PEAKS020878.pcm	0.174847703	0.186217212	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020878.pcm	0.183232994	0.190526241	ESR1_HUMAN	0.190526241	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020902	dichipmunk_pcm/ESR1_HUMAN^PEAKS020902.pcm	0.184113209	0.192347987	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020902.pcm	0.198017768	0.186368369	ESR1_HUMAN	0.198017768	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020910	dichipmunk_pcm/ESR1_HUMAN^PEAKS020910.pcm	0.202397727	0.332393039	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020910.pcm	0.228340894	0.211169057	ESR1_HUMAN	0.332393039	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020918	dichipmunk_pcm/ESR1_HUMAN^PEAKS020918.pcm	0.217910407	0.243550896	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020918.pcm	0.202779736	0.199986415	ESR1_HUMAN	0.243550896	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020928	dichipmunk_pcm/ESR1_HUMAN^PEAKS020928.pcm	0.229376374	0.209010782	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020928.pcm	0.218122567	0.201014286	ESR1_HUMAN	0.229376374	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020931	dichipmunk_pcm/ESR1_HUMAN^PEAKS020931.pcm	0.195304241	0.217464631	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020931.pcm	0.175361799	0.205903764	ESR1_HUMAN	0.217464631	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020947	dichipmunk_pcm/ESR1_HUMAN^PEAKS020947.pcm	0.21337918	0.286951738	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020947.pcm	0.21767337	0.204802356	ESR1_HUMAN	0.286951738	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020965	dichipmunk_pcm/ESR1_HUMAN^PEAKS020965.pcm	0.202084877	0.192347118	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS020965.pcm	0.233798936	0.213230207	ESR1_HUMAN	0.233798936	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021003	dichipmunk_pcm/ESR1_HUMAN^PEAKS021003.pcm	0.171924307	0.212087685	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS021003.pcm	0.215930106	0.223464495	ESR1_HUMAN	0.223464495	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030149	dichipmunk_pcm/ESR1_HUMAN^PEAKS030149.pcm	0.003262488	0.00473722	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR1_HUMAN^PEAKS030149.pcm	0.00197082	0.002012543	ESR1_HUMAN	0.00473722	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010070	dichipmunk_pcm/ESR2_HUMAN^PEAKS010070.pcm	NA	0.216384147	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR2_HUMAN^PEAKS010070.pcm	NA	0.270117269	ESR2_HUMAN	0.270117269	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010071	dichipmunk_pcm/ESR2_HUMAN^PEAKS010071.pcm	NA	0.249293162	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ESR2_HUMAN^PEAKS010071.pcm	NA	0.185518665	ESR2_HUMAN	0.249293162	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010334	dichipmunk_pcm/ETS1_HUMAN^PEAKS010334.pcm	0.002893577	0.002672525	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETS1_HUMAN^PEAKS010334.pcm	0.004640202	0.002123434	ETS1_HUMAN	0.004640202	FAIL	-	WRONG	-
PEAKS010548	dichipmunk_pcm/ETS1_HUMAN^PEAKS010548.pcm	0.006511029	0.004787474	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETS1_HUMAN^PEAKS010548.pcm	0.008012871	0.006223491	ETS1_HUMAN	0.008012871	FAIL	-	WRONG	-
PEAKS020182	dichipmunk_pcm/ETS1_HUMAN^PEAKS020182.pcm	0.009674711	0.007856655	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETS1_HUMAN^PEAKS020182.pcm	0.004838725	0.00583351	ETS1_HUMAN	0.009674711	FAIL	-	WRONG	-
PEAKS020275	dichipmunk_pcm/ETS1_HUMAN^PEAKS020275.pcm	0.009166662	0.006418278	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETS1_HUMAN^PEAKS020275.pcm	0.007093176	0.004541895	ETS1_HUMAN	0.009166662	FAIL	-	WRONG	-
PEAKS020300	dichipmunk_pcm/ETS1_HUMAN^PEAKS020300.pcm	0.003028197	0.002043332	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETS1_HUMAN^PEAKS020300.pcm	0.003904641	0.001906528	ETS1_HUMAN	0.003904641	FAIL	-	FAIL	-
PEAKS010061	dichipmunk_pcm/ETS1_MOUSE^PEAKS010061.pcm	0.00257529	0.00236878	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETS1_MOUSE^PEAKS010061.pcm	0.003619033	0.005138989	ETS1_MOUSE	0.005138989	FAIL	-	FAIL	-
PEAKS010498	dichipmunk_pcm/ETS1_MOUSE^PEAKS010498.pcm	0.009837994	0.00704056	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETS1_MOUSE^PEAKS010498.pcm	0.007161239	0.005146412	ETS1_MOUSE	0.009837994	FAIL	-	FAIL	-
PEAKS010266	dichipmunk_pcm/ETV1_HUMAN^PEAKS010266.pcm	0.21896438	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETV1_HUMAN^PEAKS010266.pcm	0.221140915	NA	ETV1_HUMAN	0.221140915	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010335	dichipmunk_pcm/ETV1_HUMAN^PEAKS010335.pcm	0.007715234	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETV1_HUMAN^PEAKS010335.pcm	0.004263263	NA	ETV1_HUMAN	0.007715234	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010173	dichipmunk_pcm/ETV4_HUMAN^PEAKS010173.pcm	0.002355778	0.005252823	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETV4_HUMAN^PEAKS010173.pcm	0.029221796	0.098667649	ETV4_HUMAN	0.098667649	FAIL	-	FAIL	-
PEAKS030274	dichipmunk_pcm/ETV4_HUMAN^PEAKS030274.pcm	0.00798727	0.022198704	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETV4_HUMAN^PEAKS030274.pcm	0.0041746	0.00960438	ETV4_HUMAN	0.022198704	FAIL	-	FAIL	-
PEAKS030351	dichipmunk_pcm/ETV5_HUMAN^PEAKS030351.pcm	0.00315504	0.006163618	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETV5_HUMAN^PEAKS030351.pcm	0.00106155	0.003436705	ETV5_HUMAN	0.006163618	FAIL	IMPOSSIBLE	FAIL	+
PEAKS030260	dichipmunk_pcm/ETV7_HUMAN^PEAKS030260.pcm	NA	0.008194719	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/ETV7_HUMAN^PEAKS030260.pcm	NA	0.011432015	ETV7_HUMAN	0.011432015	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030051	dichipmunk_pcm/EVI1_HUMAN^PEAKS030051.pcm	NA	0.023360647	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/EVI1_HUMAN^PEAKS030051.pcm	NA	0.014175702	EVI1_HUMAN	0.023360647	FAIL	IMPOSSIBLE	FAIL	-
PEAKS010609	dichipmunk_pcm/EVX1_MOUSE^PEAKS010609.pcm	0.006815797	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/EVX1_MOUSE^PEAKS010609.pcm	0.004844027	NA	EVX1_MOUSE	0.006815797	FAIL	IMPOSSIBLE	CONSISTENT	-
PEAKS010437	dichipmunk_pcm/EVX2_HUMAN^PEAKS010437.pcm	0.012647529	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/EVX2_HUMAN^PEAKS010437.pcm	0.018664979	NA	EVX2_HUMAN	0.018664979	FAIL	PASS	CONSISTENT	-
PEAKS010438	dichipmunk_pcm/EVX2_HUMAN^PEAKS010438.pcm	0.012181529	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/EVX2_HUMAN^PEAKS010438.pcm	0.015248712	NA	EVX2_HUMAN	0.015248712	FAIL	PASS	CONSISTENT	-
PEAKS010631	dichipmunk_pcm/EVX2_HUMAN^PEAKS010631.pcm	0.008019401	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/EVX2_HUMAN^PEAKS010631.pcm	0.01648664	NA	EVX2_HUMAN	0.01648664	FAIL	FAIL	WRONG	-
PEAKS010633	dichipmunk_pcm/EVX2_HUMAN^PEAKS010633.pcm	0.009400603	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/EVX2_HUMAN^PEAKS010633.pcm	0.006275057	NA	EVX2_HUMAN	0.009400603	FAIL	PASS	CONSISTENT	-
PEAKS010465	dichipmunk_pcm/EVX2_MOUSE^PEAKS010465.pcm	0.008027368	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/EVX2_MOUSE^PEAKS010465.pcm	0.010056508	NA	EVX2_MOUSE	0.010056508	FAIL	PASS	CONSISTENT	-
PEAKS030138	dichipmunk_pcm/FEV_HUMAN^PEAKS030138.pcm	0.003853731	0.002934776	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FEV_HUMAN^PEAKS030138.pcm	0.005324152	0.004294375	FEV_HUMAN	0.005324152	FAIL	IMPOSSIBLE	FAIL	-
PEAKS000540	dichipmunk_pcm/FLI1_HUMAN^PEAKS000540.pcm	0.06838765	0.070977827	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_HUMAN^PEAKS000540.pcm	0.021791319	0.030935261	FLI1_HUMAN	0.070977827	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS000541	dichipmunk_pcm/FLI1_HUMAN^PEAKS000541.pcm	0.09579017	0.080137714	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_HUMAN^PEAKS000541.pcm	0.05798757	0.063411353	FLI1_HUMAN	0.09579017	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010339	dichipmunk_pcm/FLI1_HUMAN^PEAKS010339.pcm	0.282137074	0.166188592	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_HUMAN^PEAKS010339.pcm	0.354421994	0.175833866	FLI1_HUMAN	0.354421994	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010152	dichipmunk_pcm/FLI1_MOUSE^PEAKS010152.pcm	0.159439106	0.106977217	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_MOUSE^PEAKS010152.pcm	0.175344006	0.121814225	FLI1_MOUSE	0.175344006	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010476	dichipmunk_pcm/FLI1_MOUSE^PEAKS010476.pcm	0.009112945	0.006242742	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_MOUSE^PEAKS010476.pcm	0.004515031	0.008993353	FLI1_MOUSE	0.009112945	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010514	dichipmunk_pcm/FLI1_MOUSE^PEAKS010514.pcm	0.00544946	0.004888999	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_MOUSE^PEAKS010514.pcm	0.005001261	0.00663983	FLI1_MOUSE	0.00663983	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010562	dichipmunk_pcm/FLI1_MOUSE^PEAKS010562.pcm	0.169063933	0.10291373	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_MOUSE^PEAKS010562.pcm	0.192883531	0.103760154	FLI1_MOUSE	0.192883531	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020792	dichipmunk_pcm/FLI1_MOUSE^PEAKS020792.pcm	0.192984466	0.10259071	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FLI1_MOUSE^PEAKS020792.pcm	0.331339829	0.137875713	FLI1_MOUSE	0.331339829	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010384	dichipmunk_pcm/FOSB_HUMAN^PEAKS010384.pcm	NA	0.379581719	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSB_HUMAN^PEAKS010384.pcm	NA	0.433544304	FOSB_HUMAN	0.433544304	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020024	dichipmunk_pcm/FOSL1_HUMAN^PEAKS020024.pcm	NA	0.00160421	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL1_HUMAN^PEAKS020024.pcm	NA	0.001551614	FOSL1_HUMAN	0.00160421	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020750	dichipmunk_pcm/FOSL1_HUMAN^PEAKS020750.pcm	NA	0.193563797	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL1_HUMAN^PEAKS020750.pcm	NA	0.207015174	FOSL1_HUMAN	0.207015174	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020988	dichipmunk_pcm/FOSL1_HUMAN^PEAKS020988.pcm	NA	0.210373359	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL1_HUMAN^PEAKS020988.pcm	NA	0.203991556	FOSL1_HUMAN	0.210373359	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020989	dichipmunk_pcm/FOSL1_HUMAN^PEAKS020989.pcm	NA	0.188246035	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL1_HUMAN^PEAKS020989.pcm	NA	0.191026735	FOSL1_HUMAN	0.191026735	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030146	dichipmunk_pcm/FOSL1_HUMAN^PEAKS030146.pcm	NA	0.001070141	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL1_HUMAN^PEAKS030146.pcm	NA	0.006068237	FOSL1_HUMAN	0.006068237	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020940	dichipmunk_pcm/FOSL1_MOUSE^PEAKS020940.pcm	NA	0.21253554	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL1_MOUSE^PEAKS020940.pcm	NA	0.219269809	FOSL1_MOUSE	0.219269809	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020217	dichipmunk_pcm/FOSL2_HUMAN^PEAKS020217.pcm	NA	0.504677888	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL2_HUMAN^PEAKS020217.pcm	NA	0.509183385	FOSL2_HUMAN	0.509183385	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020551	dichipmunk_pcm/FOSL2_HUMAN^PEAKS020551.pcm	NA	0.424167605	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL2_HUMAN^PEAKS020551.pcm	NA	0.522270874	FOSL2_HUMAN	0.522270874	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020594	dichipmunk_pcm/FOSL2_HUMAN^PEAKS020594.pcm	NA	0.530460178	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL2_HUMAN^PEAKS020594.pcm	NA	0.61126662	FOSL2_HUMAN	0.61126662	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020787	dichipmunk_pcm/FOSL2_HUMAN^PEAKS020787.pcm	NA	0.507900737	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL2_HUMAN^PEAKS020787.pcm	NA	0.515964426	FOSL2_HUMAN	0.515964426	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020882	dichipmunk_pcm/FOSL2_HUMAN^PEAKS020882.pcm	NA	0.429415073	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/FOSL2_HUMAN^PEAKS020882.pcm	NA	0.443394051	FOSL2_HUMAN	0.443394051	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
